station_name,state,latitude,longitude,avg,avg_2,avg_3
Cascade CO US,CO,37.65,-107.81,31.70462633,58.71174377,42.68683274
Elk Cabin NM US,NM,35.7,-105.81,30.90425532,52.92907801,40.84751773
BLACKROCK CALIFORNIA CA US,CA,36.0931,-118.2603,32.49279539,61.25360231,45.39481268
OASIS FLORIDA FL US,FL,25.85,-81.03,66.76256983,89.12290503,76.32122905
HORSE RIDGE UTAH UT US,UT,39.9336,-110.8617,35.94692737,53.22625698,43.78212291
WHITAKER PEAK CALIFORNIA CA US,CA,34.5686,-118.7403,52.91899441,72.26536313,61.05307263
Cinnabar Park WY US,WY,41.24,-106.23,29.55483871,52.65806452,39.69677419
HELLS HALF SADDLE MONTANA ID US,ID,45.6453,-114.6278,31.25852273,46.64772727,38.30965909
TIMOTHY OREGON OR US,OR,43.2433,-121.3583,32.60335196,56.29888268,44.15921788
Joe Wright CO US,CO,40.53,-105.89,26.19714286,48.76571429,36.26857143
Mt. Eyak AK US,AK,60.55,-145.75,36.88668555,44.60056657,40.41643059
BLUE CANYON OREGON OR US,OR,44.67,-117.9336,34.77653631,60.41620112,47.84916201
MISSOULA INTERNATIONAL AIRPORT MT US,MT,46.9208,-114.0925,34.32402235,59.42458101,46.62290503
Diamond Lake OR US,OR,43.19,-122.14,34.73184358,57.83798883,45.34078212
BLUEWING MOUNTAIN NEVADA NV US,NV,40.5017,-119.1217,38.95251397,67.0698324,53.31564246
COHUTTA NUMBER 1 GEORGIA GA US,GA,34.9225,-84.6594,51.36592179,68.77374302,59.70391061
Lewis Peak NV US,NV,40.36,-116.86,37.84078212,56.17597765,46.48882682
Cold Springs WY US,WY,43.28,-109.45,27.30167598,48.58100559,37.34357542
Horse Ridge UT US,UT,41.31,-111.45,33.94692737,54.17318436,42.57821229
ELIZABETH CITY COAST GUARD AIR STATION NC US,NC,36.26056,-76.175,52.73743017,71.02513966,61.83519553
NORUTAK LAKE ALASKA AK US,AK,66.8333,-154.3333,21.60655738,42.26229508,33.16393443
COHASSET CALIFORNIA CA US,CA,39.8717,-121.7689,56.57821229,73.53910615,64.74022346
ASH CREEK CALIFORNIA CA US,CA,41.2769,-121.9794,31.70391061,67.72905028,48.89106145
CHEROKEE TENNESSEE NC US,NC,35.6197,-83.2069,44.62011173,66.01117318,53.92458101
Black Mesa CO US,CO,37.79,-108.18,29.03910615,44.39944134,35.53910615
ROBERTS BUTTE OREGON OR US,OR,45.6817,-117.2064,37.96368715,60.5027933,48.55307263
BADGER CREEK OREGON OR US,OR,44.03,-120.4,36.05586592,57.47486034,45.76536313
Cave Mountain NV US,NV,39.16,-114.61,31.49579832,45.06442577,37.65826331
Dorsey Basin NV US,NV,40.89,-115.2,30.77247191,52.19662921,41.97752809
Silver Creek Divide NM US,NM,33.37,-108.71,38.66386555,54.33893557,45.43977591
Wheeler Peak NV US,NV,39.01,-114.31,29.70949721,47.97206704,38.39385475
Summit Ranch CO US,CO,39.72,-106.16,25.31005587,51.96648045,38.55307263
BACK ISLAND NORTH CAROLINA NC US,NC,34.5328,-77.7219,64.23239437,68.84507042,66.5
CANNONBALL CREEK MONTANA MT US,MT,46.4847,-104.0658,34.14804469,58.33240223,46.17039106
Hansen Sawmill WY US,WY,44.26,-106.98,28.14804469,50.94413408,39.08938547
ECHETA WYOMING WY US,WY,44.4667,-105.8461,38.56424581,60.97765363,49.30726257
LAURAL MOUNTAIN CALIFORNIA CA US,CA,35.4783,-117.6989,54.44972067,72.81843575,62.84078212
CRANE SPRINGS NEVADA NV US,NV,40.4597,-115.85,38.41899441,60.61452514,49.23743017
POTRERO CALIFORNIA CA US,CA,32.6058,-116.6089,47.08100559,76.82681564,61.41340782
Beaver Divide UT US,UT,40.61,-111.1,30.56145251,53.81005587,41.32402235
BROWNING BFA MONTANA MT US,MT,48.5617,-113.0133,32.39944134,55.12290503,44.22905028
Schofield Pass CO US,CO,39.02,-107.05,25.97765363,48.03631285,35.47765363
Bear Creek NV US,NV,41.83,-115.45,28.8603352,53.33240223,40.07821229
Franklin Basin ID US,ID,42.05,-111.6,31.33519553,51.04748603,40.00837989
Lolo Pass ID US,ID,46.63,-114.58,32.72625698,53.02793296,42.06703911
WALKER CALIFORNIA CA US,CA,38.5653,-119.4592,44.08659218,66.93575419,54.88547486
Happy Jack AZ US,AZ,34.75,-111.41,36.63122924,58.47840532,46.28903654
COLLINS BALDY CALIFORNIA CA US,CA,41.775,-122.9503,42.76256983,59.6452514,50.19273743
DEER MOUNTAIN WEST MONTANA MT US,MT,46.0278,-114.0553,33.57348703,48.97694524,40.52161383
BEAVER CAMP LOC CALIFORNIA CA US,CA,38.4883,-120.325,47.7122905,70.56424581,56.90782123
Peterson Meadows MT US,MT,46.13,-113.31,26.45251397,50.97486034,38.43575419
FISH SPRINGS NEVADA NV US,NV,38.9361,-119.6519,41.63128492,67.0027933,53.84078212
Triple Peak WY US,WY,42.76,-110.59,25.08379888,48.91899441,36.30726257
LITTLEFORK MINNESOTA MN US,MN,48.3894,-93.5642,30.44692737,51.37988827,41.2849162
BRAZIE RANCH CALIFORNIA CA US,CA,41.6853,-122.5942,46.01955307,69.02513966,56.77374302
MOUNT STELLA OREGON OR US,OR,42.9372,-122.4353,42.97765363,62.70391061,51.26536313
BUCKHORN SPRINGS OREGON OR US,OR,42.1197,-122.5633,46.08100559,69.96089385,56.70670391
RAWLINS AIRPORT WY US,WY,41.8,-107.2,32.29329609,58.01955307,45.36871508
RED BUTTE NEVADA NV US,NV,39.9833,-117.3167,38.50837989,66.64804469,52.9301676
CHAPIN COLORADO CO US,CO,37.1994,-108.4892,41.34636872,63.27374302,51.37988827
LEWISBURG TOWER TENNESSEE TN US,TN,35.3817,-86.7658,52.55240793,69.77053824,60.53541076
MIDLAND TEXAS TX US,TX,32,-102,52.83753501,76.92717087,64.40056022
LIMESTONE CANYON ARIZONA AZ US,AZ,34.1789,-110.2736,43.94972067,63.54748603,52.59497207
Saddle Mountain OR US,OR,45.54,-123.37,43.32960894,55.69553073,48.72905028
JUNIPER CREEK CALIFORNIA CA US,CA,41.3322,-120.4725,37.40782123,65.53351955,51.53631285
HAVRE AIRPORT ASOS MT US,MT,48.5428,-109.7633,31.50558659,58.90502793,45.5027933
BUSICK NORTH CAROLINA NC US,NC,35.7694,-82.1917,43.69101124,66.16853933,53.93539326
Pigtail Peak WA US,WA,46.62,-121.39,35.85430464,49.14900662,42.10264901
Grayback CO US,CO,37.47,-106.54,22.75862069,42.91724138,31.57931034
Long Valley ID US,ID,44.79,-116.09,29.43854749,58.05865922,43.61452514
GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT MI US,MI,42.8825,-85.52389,39.58938547,58.06145251,48.93296089
LASSEN LODGE CALIFORNIA CA US,CA,40.3442,-121.7136,48.69553073,68.83240223,57.24301676
CENTRAL FLORIDA FL US,FL,29.105,-81.63,61.6217765,85.39541547,72.19484241
COLD BAY AIRPORT AK US,AK,55.22083,-162.7325,35.74860335,45.80167598,40.67597765
BROADVIEW ALASKA AK US,AK,60.4833,-149.7667,33.11173184,49.44972067,40.64804469
Shower Falls MT US,MT,45.4,-110.96,28.09217877,47.37988827,36.08659218
SHOCK IDAHO ID US,ID,46.9833,-116.6333,42.15083799,60.18156425,50.05307263
Little Grassy UT US,UT,37.49,-113.85,41.32402235,63.56145251,52.4301676
HORSE BUTTE IDAHO ID US,ID,42.4172,-115.2278,38.83519553,61.17877095,49.67318436
EF Blacks Fork GS UT US,UT,40.88,-110.54,23.9301676,51.67877095,37.56424581
ILLINOIS VALLEY AIRPORT OREGON OR US,OR,42.1039,-123.6853,41.05865922,70.53072626,54.9273743
Fry Canyon NV US,NV,41.58,-115.93,22.91333333,40.92666667,31.82
ALMA BACON CO AIRPORT GA US,GA,31.5358,-82.5067,58.03351955,79.04189944,67.48882682
MILLER CREEK TEXAS TX US,TX,33.4136,-99.4006,53.23463687,76.55865922,64.26815642
Roach CO US,CO,40.88,-106.05,26.87643678,47.70402299,36.63793103
Little Meadows OR US,OR,44.61,-122.23,38.93296089,55.93296089,46.40223464
Lookout ID US,ID,47.46,-115.71,37.91316527,52.85154062,44.04201681
Sacajawea MT US,MT,45.87,-110.93,31.79050279,52.5027933,41.78212291
MCGUIRES CALIFORNIA CA US,CA,39.3528,-123.6011,45.65083799,69.43575419,55.00558659
KELLIHER MINNESOTA MN US,MN,47.9425,-94.455,30.37988827,51.37988827,41.41620112
Loomis Park WY US,WY,43.17,-110.14,23.91620112,50.63128492,36.33519553
OWENS CAMP LOC CALIFORNIA CA US,CA,38.7333,-120.245,38.00558659,67.03072626,50.51675978
ESSEX JUNCTION VERMONT VT US,VT,44.5078,-73.1156,35.9972067,56.69553073,46.54189944
OPAL MOUNTAIN CALIFORNIA CA US,CA,35.1542,-117.1756,54.82122905,77.76256983,65.96648045
Seeley Creek UT US,UT,39.31,-111.43,30.2849162,46.26256983,38.23184358
Burgess Junction WY US,WY,44.79,-107.53,27.79050279,49.27932961,38.20111732
MOOSEHORN MAINE ME US,ME,45.1144,-67.2819,32.08100559,54.77374302,43.39664804
Kalamazoo NV US,NV,39.56,-114.63,34.12078652,55.58707865,44.24719101
Jackwhacker Gulch CO US,CO,39.57,-105.8,27.57142857,47.82633053,36.6022409
LITTLE ANDERSON IDAHO ID US,ID,44.0911,-115.8806,39.00558659,61.13687151,48.94692737
BLACK CAPE ALASKA AK US,AK,58.4067,-152.8864,43.10227273,49.16666667,46.02272727
Satus Pass WA US,WA,45.99,-120.68,41.0698324,55.82122905,47.68435754
MOUNTAIN SPRINGS NEVADA NV US,NV,36.0306,-115.5167,44.15642458,67.94692737,56.49441341
ROCKHOUSE 1 OREGON OR US,OR,44.925,-123.4694,46.48882682,64.46648045,53.94972067
Beaver Ck Village CO US,CO,39.6,-106.51,33.18902439,55.41463415,42.85365854
Takka Wiiya UT US,UT,39.74,-113.98,32.25252525,50.26767677,40.32323232
SMITH PEAK ARIZONA AZ US,AZ,34.1158,-113.3472,61.36592179,81.3575419,71.24581006
SOUTH FORK OREGON OR US,OR,45.5906,-123.4761,43.28818444,58.68876081,50.06340058
EUREKA MONTANA MT US,MT,48.9,-115.0167,36.12011173,60.46089385,48.00558659
Big Creek Sum NV US,NV,39.29,-117.11,37.53631285,53.11452514,44.40223464
WASHINGTON REAGAN NATIONAL AIRPORT VA US,VA,38.8483,-77.0341,51.55586592,68.62849162,59.7122905
El Diente Peak CO US,CO,37.79,-108.02,26.66949153,50.76271186,38
Buffalo Park CO US,CO,40.23,-106.6,25.11419753,52.66975309,38.64506173
PTA WEST HAWAII HI US,HI,19.7717,-155.7022,53.19553073,72.23743017,62.46089385
MOUNT YONCALLA OREGON OR US,OR,43.6389,-123.3258,47.41620112,68.22067039,55.97206704
HOONAH ALASKA AK US,AK,57.8,-135.1333,38.72625698,51.22905028,44.25139665
HILO INTERNATIONAL AIRPORT 87 HI US,HI,19.7191,-155.053,68.67877095,83.65363128,75.10335196
Truckee NUMBER 2 CA US,CA,39.3,-120.18,37.26815642,59.95530726,47.19832402
TRAIL CABIN ARIZONA AZ US,AZ,33.2667,-109.3683,46.24022346,68.08659218,56.45530726
BEAN RIDGE ILLINOIS IL US,IL,37.2486,-89.3783,49.59497207,67.86871508,57.99162011
CRESCENT LAKE NEBRASKA NE US,NE,41.7611,-102.4378,38.24293785,64.25988701,51.01977401
Idarado CO US,CO,37.93,-107.68,27.76470588,51.71988796,38.07282913
Heavenly Valley CA US,CA,38.92,-119.92,32.51955307,52.34916201,41.21787709
Black Flat U.M. Ck UT US,UT,38.68,-111.6,27.39664804,52.43854749,39.17318436
KAIYUH ALASKA AK US,AK,64.4256,-158.1058,20.18156425,37.80167598,29.35195531
MONTECITO CALIFORNIA CA US,CA,34.4614,-119.6481,58.94397759,74.78151261,66.00840336
AQUA CANYON BRYCE CANYON NP. UT US,UT,37.5222,-112.2711,35.91620112,54.5,44.02513966
BRIDGEPORT 4 NW CALIFORNIA CA US,CA,38.2719,-119.2892,24.80167598,50.9972067,37.70111732
HURRICANE ARIZONA AZ US,AZ,36.6992,-113.2072,46.18994413,68.38826816,56.69553073
MARIPOSA CALIFORNIA CA US,CA,37.5042,-119.9869,48.61452514,74.4972067,61.07821229
Northeast Entrance MT US,MT,45.01,-110.01,26.12849162,52.54748603,38.8603352
RYE MOUNTAIN OREGON OR US,OR,45.2172,-123.5356,43.79608939,60.56703911,50.8575419
Pepper Creek WA US,WA,46.1,-121.96,40.10614525,60.01396648,48.5698324
OKLAHOMA CITY WILL ROGERS WORLD AIRPORT OK US,OK,35.3889,-97.6006,50.74022346,72.55865922,61.1424581
HARDIN RIDGE INDIANA IN US,IN,39,-86.4228,45.91061453,65.85195531,55.24860335
Base Camp WY US,WY,43.95,-110.45,26.22905028,52.57541899,37.91899441
YUCCA VALLEY CALIFORNIA CA US,CA,34.1233,-116.4078,51.37071651,76.52024922,64.60436137
COPIAH MISSISSIPPI MS US,MS,31.9497,-90.3806,56.72625698,76.95530726,66.11731844
CANEY FTS LOUISIANA LA US,LA,32.8042,-93.0667,53.18028169,77.49295775,64.45070423
Kantishna AK US,AK,63.54,-150.99,17.41926346,36.69688385,26.81586402
MAKUA RIDGE HAWAII HI US,HI,21.5428,-158.1989,65.46778711,75.93837535,69.14565826
Yankee Reservoir UT US,UT,37.75,-112.78,32.05307263,53.17318436,41.66201117
SCOTTSBLUFF W B HEILIG FIELD AIRPORT NE US,NE,41.8705,-103.593,35.96927374,64.39106145,49.44134078
KEAUMO HAWAII HI US,HI,19.4736,-155.3589,48.27374302,70.4972067,58.30726257
Blacks Fork Jct UT US,UT,40.96,-110.58,21.67039106,52.24860335,37.1396648
LADDER BUTTE CALIFORNIA CA US,CA,40.8072,-121.2967,42.89664804,60.57821229,51.09217877
CROSSVILLE MEMORIAL AIRPORT TN US,TN,35.9509,-85.0813,48.63841808,67.34180791,58.05367232
MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT PA US,PA,40.1962,-76.7724,44.81005587,63.74022346,54.13128492
Mill Creek Summit ID US,ID,44.47,-114.49,27.46368715,47.73463687,37.0698324
SYRACUSE HANCOCK INTERNATIONAL AIRPORT NY US,NY,43.1111,-76.1038,38.24301676,57.7877095,48.34636872
COLLEGE STATION EASTERWOOD FIELD TX US,TX,30.58917,-96.36472,59.55865922,78.80167598,68.48324022
Poorman Creek MT US,MT,48.13,-115.62,35.11173184,50.98603352,42.61731844
Little Valley NV US,NV,39.25,-119.88,33.2150838,59.74860335,46.17597765
DEER HAVEN IDAHO ID US,ID,43.1744,-115.1517,41.84636872,58.54469274,49.86312849
QUILLAYUTE STATE AIRPORT WA US,WA,47.9375,-124.555,43.51117318,60.74860335,51.65642458
RANCHITA CALIFORNIA CA US,CA,33.2222,-116.4975,52.17597765,71.10614525,60.89385475
Midway Valley UT US,UT,37.57,-112.84,29.89106145,49.36592179,39.45530726
Buckskin Joe CO US,CO,39.3,-106.11,25.91596639,45.88235294,34.70588235
CAMP 9 CALIFORNIA CA US,CA,34.3617,-118.4217,53.41061453,70.44413408,60.75977654
NEW BERN NORTH CAROLINA NC US,NC,35.0967,-77.1108,54.4301676,74.62569832,63.74301676
BADGER PEAK MONTANA MT US,MT,45.6481,-106.5008,40.08379888,58.5,49.01396648
GOLD HILL WASHINGTON WA US,WA,48.2,-121.5,40.38418079,55.6920904,46.96610169
WAKE ISLAND US,,19.28333,166.65,74.25842697,83.07865169,78.39325843
Eagle Summit AK US,AK,65.49,-145.41,20.51612903,32.86510264,26.24340176
FARGO HECTOR INTERNATIONAL AIRPORT ND US,ND,46.92528,-96.81111,34.32681564,55.99162011,45.49162011
CORRALITOS CALIFORNIA CA US,CA,36.9911,-121.7978,47.03072626,73.99162011,58.34636872
Teuchet Creek AK US,AK,64.95,-145.52,18.99439776,38.01680672,28.49859944
STAFFORD CUIS GEORGIA GA US,GA,30.9172,-81.4294,59.88268156,78.98324022,68.94413408
BENTALIT ALASKA AK US,AK,61.9358,-150.9858,26.31284916,46.43575419,36.22067039
SCHOFIELD BARRACKS HAWAII HI US,HI,21.495,-158.0819,64.96629213,78.49157303,71.30898876
Santiam Jct. OR US,OR,44.44,-121.95,35.9273743,59.18156425,47.12849162
BIG SANDY KENTUCKY KY US,KY,37.75,-82.6333,48.31005587,66.94972067,57.32960894
ORLANDO INTERNATIONAL AIRPORT FL US,FL,28.4339,-81.325,66.01396648,84.92178771,74.25139665
MACON MIDDLE GA REGIONAL AIRPORT GA US,GA,32.6847,-83.6527,54.03351955,77.17318436,64.76536313
DINKEY CALIFORNIA CA US,CA,37.0664,-119.0394,33.16201117,64.55586592,47.52234637
Jack Creek Upper NV US,NV,41.55,-116.01,36.46218487,54.65546218,45.0952381
Lily Pond CO US,CO,37.38,-106.55,27.44303797,48.28797468,36.31962025
MCCOOK RIDGE UT US,UT,39.6339,-109.2658,37.77094972,60.75698324,48.89106145
Upper Rio Grande CO US,CO,37.72,-107.26,24.92112676,54.93802817,38.94084507
Upper San Juan CO US,CO,37.49,-106.84,24.10055866,51.32402235,36.9972067
Imnaviat Creek AK US,AK,68.62,-149.3,14.75354108,30.101983,22.5325779
BRIGHT ANGEL ARIZONA AZ US,AZ,36.2047,-112.0622,35.38826816,58.74301676,46.36592179
THE CROWN COLORADO CO US,CO,39.3528,-107.0931,34.18715084,54.82960894,43.61452514
LAYTONVILLE CALIFORNIA CA US,CA,39.7022,-123.485,43.49162011,73.80726257,56.7849162
Morse Lake WA US,WA,46.91,-121.48,33.39385475,50.04748603,40.60893855
County Line OR US,OR,45.19,-118.55,38.56424581,56.31284916,46.70670391
Meadow Lake ID US,ID,44.44,-113.32,29.60893855,46.37709497,37.39664804
GALVESTON SCHOLES FIELD TX US,TX,29.2733,-94.8592,66.11731844,77.06145251,71.22346369
BONNERS FERRY IDAHO ID US,ID,48.6756,-116.3361,38.44134078,59.85195531,49.21787709
Rees Flat UT US,UT,39.5,-111.73,29.48044693,57.8603352,42.94972067
CHILLICOTHE MISSOURI MO US,MO,39.7683,-93.485,44.98044693,64.63407821,54.70391061
ARCO IDAHO ID US,ID,43.6231,-113.3872,30.20670391,59.70949721,44.82402235
SANDHILL CRANE MISSISSIPPI MS US,MS,30.4528,-88.6617,58.90502793,78.67318436,68.21787709
ANTELOPE LAKE NEVADA NV US,NV,41.6847,-116.7644,36.8575419,62.63128492,49.58938547
EL MIRAGE CALIFORNIA CA US,CA,34.6344,-117.5503,59.83410138,91.70046083,75.68202765
CHATSWORTH GEORGIA GA US,GA,34.77,-84.5833,51.3547486,72.59776536,61.48882682
Dry Creek NV US,NV,40.86,-115.22,38.79551821,59.79551821,49.28851541
Echo Peak CA US,CA,38.85,-120.08,38.58379888,54.61173184,45.7849162
CRANE PRAIRIE OREGON OR US,OR,44.1667,-118.4667,26.51675978,58.44692737,42.53351955
KEENEY TWO OREGON OR US,OR,44.6661,-118.9208,39.29329609,57.50558659,47.68156425
WINSLOW MUNICIPAL AIRPORT AZ US,AZ,35.0281,-110.7208,41.18435754,73.01675978,56.55865922
Trout Creek UT US,UT,40.74,-109.67,27.08659218,50.20111732,38.33798883
MOUNT LOGAN ARIZONA AZ US,AZ,36.3472,-113.1989,43.46089385,57.93575419,50.15083799
WILMA FLORIDA FL US,FL,30.1694,-84.9344,58.86312849,81.24581006,68.75698324
Meadows Pass WA US,WA,47.28,-121.47,37.45810056,55.20949721,45.47765363
TIMBERCREST MONTANA MT US,MT,45.1569,-109.3606,30.80726257,53.24581006,41.73463687
Wildcat AZ US,AZ,33.76,-109.48,34.30167598,61.08659218,46.73743017
GREEN SPRING CALIFORNIA CA US,CA,37.8331,-120.5,51.75977654,75.05586592,63.21787709
MIO MICHIGAN MI US,MI,44.6761,-84.1283,31.49441341,55.05586592,44.03910615
TRIANGLE MOUNTAIN KENTUCKY KY US,KY,38.175,-83.4083,47.91620112,65.03631285,55.93854749
Crater Meadows ID US,ID,46.56,-115.29,29.79050279,51.54469274,39.96368715
Beaver Spring AZ US,AZ,36.33,-109.06,36.63407821,53.89944134,44.28212291
LOS ALTOS CALIFORNIA CA US,CA,37.3581,-122.1472,49.75698324,74.01396648,60.41340782
SEVIER RESERVOIR SCIPIO 9 NNE UT US,UT,39.35,-112,41.5698324,66.57821229,53.91061453
Marquette WY US,WY,44.3,-109.24,33.14804469,48.47765363,40.12569832
LINCOLN CALIFORNIA CA US,CA,38.8825,-121.2683,49.40782123,77.72346369,63.10055866
VICTORIA GONZALES CS WA US,WA,48.0333,-123.3333,48.42424242,60.94318182,54.6969697
IRON SPRINGS ARIZONA AZ US,AZ,34.5853,-112.5019,41.2877095,68.99162011,55.41340782
Clover Meadow MT US,MT,45.02,-111.85,27.59217877,46.01675978,35.94692737
Lyman Lake WA US,WA,48.2,-120.92,33.34357542,47.41899441,39.3603352
Squaw Springs UT US,UT,38.5,-112.01,32.40223464,52.39664804,41.94692737
Grizzly Peak CO US,CO,39.65,-105.87,27.06145251,45.59217877,35.05865922
Big Flat UT US,UT,38.3,-112.36,28.62011173,48.24581006,36.72625698
Stag Mountain NV US,NV,41.41,-115.45,37.53089888,52.78370787,45.01404494
Vernon Creek UT US,UT,39.94,-112.41,36.37988827,57.24581006,46.2150838
HORSE CAMP CANYON ARIZONA AZ US,AZ,32.9375,-110.4961,54.6424581,75.48882682,64.4972067
WICKED CREEK MONTANA MT US,MT,45.2706,-110.5433,32.43296089,48.80446927,40.09497207
Corral Canyon NV US,NV,40.28,-115.53,36.27653631,51.47206704,43.5027933
CONDON WORK CENTER MONTANA MT US,MT,47.5361,-113.7172,30.75139665,59.19832402,44.62290503
ROANOKE REGIONAL AIRPORT VA US,VA,37.3169,-79.9741,48.12849162,68.01117318,57.75977654
KOYUKUK NWR ALASKA AK US,AK,66.0083,-157.57,42.46478873,55.75352113,48.99295775
Ward Creek NUMBER 3 CA US,CA,39.14,-120.22,32.50837989,58.91061453,44.13407821
FLECK SUMMIT IDAHO ID US,ID,43.6197,-114.8989,32.26256983,56.51396648,43.62849162
Bisson Creek MT US,MT,47.68,-114,36.2877095,52.45810056,43.46648045
Pole Creek RANGER STATION NV US,NV,41.87,-115.25,32.83240223,48.70111732,40.42178771
FAIRBANKS INTERNATIONAL AIRPORT AK US,AK,64.8039,-147.8761,19.97206704,39.42458101,30.07541899
BROKEN BOW OKLAHOMA OK US,OK,34.05,-94.7372,52.89295775,75.06760563,63.37746479
AGATE NEBRASKA NE US,NE,42.425,-103.7358,31.88483146,62.45505618,47.04213483
GUM SPRINGS LOUISIANA LA US,LA,31.9,-92.7672,57.61189802,77.65155807,66.55524079
Kirwin WY US,WY,43.86,-109.32,24.1396648,47.04469274,34.58659218
Brown Top WA US,WA,48.93,-121.2,35.3915493,48.81408451,40.96619718
SULLIVAN MISSOURI MO US,MO,38.2339,-91.15,47.05865922,66.44692737,56.55307263
ROSEAU MINNESOTA MN US,MN,48.85,-95.7,30.5,50.72346369,40.87430168
New Fork Lake WY US,WY,43.11,-109.95,25.01675978,51.37150838,37.09776536
ROCK LAKE IDAHO ID US,ID,42.9717,-114.0631,36.53631285,62.6452514,49.69553073
BLACK ROCK OREGON OR US,OR,43.5233,-121.8133,36.86871508,61.33798883,47.4301676
LA PANZA CALIFORNIA CA US,CA,35.3811,-120.1875,43.17597765,77.61173184,59.86592179
SALCHA ALASKA AK US,AK,64.59,-146.14,12.14285714,40.61344538,27.13165266
Quartz Peak WA US,WA,47.88,-117.09,39.45042493,53.69121813,45.35977337
BRYSON CANYON UTAH UT US,UT,39.2933,-109.2372,43.15642458,67.33240223,54.48603352
WORCESTER MA US,MA,42.2706,-71.8731,40.08963585,57.23809524,48.67507003
LANAI 1 HAWAII HI US,HI,20.8733,-157.0064,67.95251397,78.25139665,72.00558659
Willow Park CO US,CO,40.43,-105.73,25.00837989,45.62011173,34.32681564
Owl Creek WY US,WY,43.66,-109.01,30.26536313,49.37150838,38.94134078
VALYERMO CALIFORNIA CA US,CA,34.4456,-117.8511,45.73463687,75.6424581,60.81284916
ARROYO GRANDE CALIFORNIA CA US,CA,35.1792,-120.3919,48.41620112,78.67877095,61.43575419
Brumley CO US,CO,39.09,-106.54,22.66759777,48.70949721,34.75977654
PILOT HILL CALIFORNIA CA US,CA,38.8325,-121.0086,47.6396648,74.7122905,60.7150838
BAKER PARK SOUTH DAKOTA SD US,SD,43.9792,-103.425,35.8547486,59.62011173,47.37430168
Trapper Lake CO US,CO,40,-107.24,29.15406162,50.25490196,39.31652661
Poison Flat CA US,CA,38.51,-119.63,30.37709497,55.37709497,41.96927374
EEL RIVER CALIFORNIA CA US,CA,39.8333,-123.0833,44.39106145,77.06424581,59.32402235
GUTHRIE ARIZONA AZ US,AZ,32.8819,-109.3092,50.68994413,67.65083799,58.43296089
PINEHURST CALIFORNIA CA US,CA,36.6853,-119,49.05882353,70.15686275,58.28571429
Kilfoil Creek UT US,UT,41.25,-111.41,30.67039106,54.6424581,41.7122905
DENVER INTERNATIONAL AIRPORT CO US,CO,39.8328,-104.6575,40.11314985,67.05198777,53.24159021
BRADSHAW CREEK MONTANA MT US,MT,45.0553,-105.9483,37.42178771,60.87709497,48.93854749
FISH FIN RIM OREGON OR US,OR,42.4722,-119.1783,36.08938547,64.17597765,50.50837989
Burnt Mountain WA US,WA,47.04,-121.94,39.37150838,50.97765363,44.69832402
OMAHA EPPLEY AIRFIELD NE US,NE,41.3102,-95.8991,42.75698324,63.56424581,53.13128492
FENN IDAHO ID US,ID,46.1,-115.5347,41.22346369,65.06424581,51.06703911
RED MOUND OREGON OR US,OR,42.1233,-124.3006,48.89385475,64.09776536,55.85195531
LOSTWOOD NORTH DAKOTA ND US,ND,48.6333,-102.4,31.06424581,52.53072626,41.41620112
WAYAH NORTH CAROLINA NC US,NC,35.1667,-83.4031,45.99162011,71.03631285,57.26256983
